RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
792,6,2,2,2,1,1,1,1,3,3,2,1,1
792,7,3,3,2,1,1,1,3,3,3,1,2,2
792,8,4,4,3,1,1,1,3,2,3,2,3,4
856,1,1,1,2,1,1,1,1,1,2,2,3,3
856,2,2,2,2,1,1,1,2,2,4,3,1,1
856,3,3,3,1,1,1,1,3,2,2,1,1,1
856,4,4,4,3,1,1,1,2,1,1,3,2,2
726,1,1,1,3,1,1,1,1,1,2,2,3,3
726,2,2,2,3,1,1,1,2,2,4,3,1,1
726,3,3,3,2,1,1,1,3,2,2,1,1,1
726,4,4,4,3,1,1,1,2,1,1,3,2,2
783,5,1,1,2,1,1,1,3,1,2,1,2,4
783,6,2,2,3,1,1,1,1,3,3,2,1,1
783,7,3,3,3,1,1,1,3,3,3,1,2,2
783,8,4,4,2,1,1,1,3,2,3,2,3,4
793,1,1,1,2,1,1,1,1,1,2,2,3,3
793,2,2,2,1,1,1,1,2,2,4,3,1,1
793,3,3,3,3,1,1,1,3,2,2,1,1,1
793,4,4,4,2,1,1,1,2,1,1,3,2,2
839,1,1,1,3,1,1,1,1,1,2,2,3,3
839,2,2,2,3,1,1,1,2,2,4,3,1,1
839,3,3,3,3,1,1,1,3,2,2,1,1,1
839,4,4,4,2,1,1,1,2,1,1,3,2,2
780,1,1,1,1,1,1,1,1,1,2,2,3,3
780,2,2,2,3,1,1,1,2,2,4,3,1,1
780,3,3,3,3,1,1,1,3,2,2,1,1,1
780,4,4,4,2,1,1,1,2,1,1,3,2,2
833,1,1,1,2,1,1,1,1,1,2,2,3,3
833,2,2,2,3,1,1,1,2,2,4,3,1,1
833,3,3,3,2,1,1,1,3,2,2,1,1,1
833,4,4,4,3,1,1,1,2,1,1,3,2,2
795,1,1,1,3,1,1,1,1,1,2,2,3,3
795,2,2,2,2,1,1,1,2,2,4,3,1,1
795,3,3,3,3,1,1,1,3,2,2,1,1,1
795,4,4,4,2,1,1,1,2,1,1,3,2,2
813,5,1,1,1,1,1,1,3,1,2,1,2,4
813,6,2,2,2,1,1,1,1,3,3,2,1,1
813,7,3,3,3,1,1,1,3,3,3,1,2,2
813,8,4,4,1,1,1,1,3,2,3,2,3,4
866,5,1,1,3,1,1,1,3,1,2,1,2,4
866,6,2,2,2,1,1,1,1,3,3,2,1,1
866,7,3,3,3,1,1,1,3,3,3,1,2,2
866,8,4,4,3,1,1,1,3,2,3,2,3,4
767,5,1,1,3,1,1,1,3,1,2,1,2,4
767,6,2,2,3,1,1,1,1,3,3,2,1,1
767,7,3,3,3,1,1,1,3,3,3,1,2,2
767,8,4,4,3,1,1,1,3,2,3,2,3,4
831,5,1,1,1,1,1,1,3,1,2,1,2,4
831,6,2,2,2,1,1,1,1,3,3,2,1,1
831,7,3,3,3,1,1,1,3,3,3,1,2,2
831,8,4,4,1,1,1,1,3,2,3,2,3,4
820,5,1,1,2,1,1,1,3,1,2,1,2,4
820,6,2,2,2,1,1,1,1,3,3,2,1,1
820,7,3,3,2,1,1,1,3,3,3,1,2,2
820,8,4,4,2,1,1,1,3,2,3,2,3,4
877,5,1,1,2,1,1,1,3,1,2,1,2,4
877,6,2,2,2,1,1,1,1,3,3,2,1,1
877,7,3,3,2,1,1,1,3,3,3,1,2,2
877,8,4,4,2,1,1,1,3,2,3,2,3,4
758,5,1,1,2,1,1,1,3,1,2,1,2,4
758,6,2,2,3,1,1,1,1,3,3,2,1,1
758,7,3,3,3,1,1,1,3,3,3,1,2,2
758,8,4,4,1,1,1,1,3,2,3,2,3,4
845,5,1,1,3,1,1,1,3,1,2,1,2,4
845,6,2,2,3,1,1,1,1,3,3,2,1,1
845,7,3,3,3,1,1,1,3,3,3,1,2,2
845,8,4,4,3,1,1,1,3,2,3,2,3,4
802,5,1,1,1,1,1,1,3,1,2,1,2,4
802,6,2,2,1,1,1,1,1,3,3,2,1,1
802,7,3,3,1,1,1,1,3,3,3,1,2,2
802,8,4,4,1,1,1,1,3,2,3,2,3,4
776,1,1,1,3,1,1,1,1,1,2,2,3,3
776,2,2,2,3,1,1,1,2,2,4,3,1,1
776,3,3,3,3,1,1,1,3,2,2,1,1,1
776,4,4,4,2,1,1,1,2,1,1,3,2,2
844,1,1,1,3,1,1,1,1,1,2,2,3,3
844,2,2,2,1,1,1,1,2,2,4,3,1,1
844,3,3,3,3,1,1,1,3,2,2,1,1,1
844,4,4,4,2,1,1,1,2,1,1,3,2,2
863,1,1,1,2,1,1,1,1,1,2,2,3,3
863,2,2,2,2,1,1,1,2,2,4,3,1,1
863,3,3,3,3,1,1,1,3,2,2,1,1,1
863,4,4,4,2,1,1,1,2,1,1,3,2,2
849,5,1,1,3,1,1,1,3,1,2,1,2,4
849,6,2,2,2,1,1,1,1,3,3,2,1,1
849,7,3,3,2,1,1,1,3,3,3,1,2,2
849,8,4,4,3,1,1,1,3,2,3,2,3,4
825,1,1,1,2,1,1,1,1,1,2,2,3,3
825,2,2,2,3,1,1,1,2,2,4,3,1,1
825,3,3,3,2,1,1,1,3,2,2,1,1,1
825,4,4,4,3,1,1,1,2,1,1,3,2,2
811,5,1,1,1,1,1,1,3,1,2,1,2,4
811,6,2,2,2,1,1,1,1,3,3,2,1,1
811,7,3,3,3,1,1,1,3,3,3,1,2,2
811,8,4,4,1,1,1,1,3,2,3,2,3,4
851,5,1,1,2,1,1,1,3,1,2,1,2,4
851,6,2,2,2,1,1,1,1,3,3,2,1,1
851,7,3,3,3,1,1,1,3,3,3,1,2,2
851,8,4,4,3,1,1,1,3,2,3,2,3,4
815,1,1,1,2,1,1,1,1,1,2,2,3,3
815,2,2,2,1,1,1,1,2,2,4,3,1,1
815,3,3,3,3,1,1,1,3,2,2,1,1,1
815,4,4,4,2,1,1,1,2,1,1,3,2,2
840,5,1,1,3,1,1,1,3,1,2,1,2,4
840,6,2,2,2,1,1,1,1,3,3,2,1,1
840,7,3,3,2,1,1,1,3,3,3,1,2,2
840,8,4,4,1,1,1,1,3,2,3,2,3,4
860,1,1,1,2,1,1,1,1,1,2,2,3,3
860,2,2,2,2,1,1,1,2,2,4,3,1,1
860,3,3,3,2,1,1,1,3,2,2,1,1,1
860,4,4,4,3,1,1,1,2,1,1,3,2,2
874,1,1,1,2,1,1,1,1,1,2,2,3,3
874,2,2,2,3,1,1,1,2,2,4,3,1,1
874,3,3,3,3,1,1,1,3,2,2,1,1,1
874,4,4,4,2,1,1,1,2,1,1,3,2,2
827,1,1,1,3,1,1,1,1,1,2,2,3,3
827,2,2,2,2,1,1,1,2,2,4,3,1,1
827,3,3,3,3,1,1,1,3,2,2,1,1,1
827,4,4,4,2,1,1,1,2,1,1,3,2,2
854,1,1,1,2,1,1,1,1,1,2,2,3,3
854,2,2,2,3,1,1,1,2,2,4,3,1,1
854,3,3,3,3,1,1,1,3,2,2,1,1,1
854,4,4,4,3,1,1,1,2,1,1,3,2,2
721,1,1,1,1,1,1,1,1,1,2,2,3,3
721,2,2,2,1,1,1,1,2,2,4,3,1,1
721,3,3,3,3,1,1,1,3,2,2,1,1,1
721,4,4,4,2,1,1,1,2,1,1,3,2,2
848,1,1,1,2,1,1,1,1,1,2,2,3,3
848,2,2,2,1,1,1,1,2,2,4,3,1,1
848,3,3,3,3,1,1,1,3,2,2,1,1,1
848,4,4,4,2,1,1,1,2,1,1,3,2,2
782,5,1,1,3,1,1,1,3,1,2,1,2,4
782,6,2,2,2,1,1,1,1,3,3,2,1,1
782,7,3,3,2,1,1,1,3,3,3,1,2,2
782,8,4,4,3,1,1,1,3,2,3,2,3,4
832,1,1,1,1,1,1,1,1,1,2,2,3,3
832,2,2,2,1,1,1,1,2,2,4,3,1,1
832,3,3,3,3,1,1,1,3,2,2,1,1,1
832,4,4,4,2,1,1,1,2,1,1,3,2,2
824,5,1,1,2,1,1,1,3,1,2,1,2,4
824,6,2,2,2,1,1,1,1,3,3,2,1,1
824,7,3,3,2,1,1,1,3,3,3,1,2,2
824,8,4,4,3,1,1,1,3,2,3,2,3,4
865,5,1,1,2,1,1,1,3,1,2,1,2,4
865,6,2,2,2,1,1,1,1,3,3,2,1,1
865,7,3,3,2,1,1,1,3,3,3,1,2,2
865,8,4,4,2,1,1,1,3,2,3,2,3,4
777,1,1,1,1,1,1,1,1,1,2,2,3,3
777,2,2,2,1,1,1,1,2,2,4,3,1,1
777,3,3,3,3,1,1,1,3,2,2,1,1,1
777,4,4,4,2,1,1,1,2,1,1,3,2,2
806,5,1,1,3,1,1,1,3,1,2,1,2,4
806,6,2,2,3,1,1,1,1,3,3,2,1,1
806,7,3,3,3,1,1,1,3,3,3,1,2,2
806,8,4,4,3,1,1,1,3,2,3,2,3,4
846,5,1,1,3,1,1,1,3,1,2,1,2,4
846,6,2,2,2,1,1,1,1,3,3,2,1,1
846,7,3,3,3,1,1,1,3,3,3,1,2,2
846,8,4,4,3,1,1,1,3,2,3,2,3,4
826,1,1,1,3,1,1,1,1,1,2,2,3,3
826,2,2,2,1,1,1,1,2,2,4,3,1,1
826,3,3,3,3,1,1,1,3,2,2,1,1,1
826,4,4,4,2,1,1,1,2,1,1,3,2,2
821,1,1,1,1,1,1,1,1,1,2,2,3,3
821,2,2,2,1,1,1,1,2,2,4,3,1,1
821,3,3,3,1,1,1,1,3,2,2,1,1,1
821,4,4,4,1,1,1,1,2,1,1,3,2,2
763,1,1,1,2,1,1,1,1,1,2,2,3,3
763,2,2,2,1,1,1,1,2,2,4,3,1,1
763,3,3,3,1,1,1,1,3,2,2,1,1,1
763,4,4,4,1,1,1,1,2,1,1,3,2,2
814,5,1,1,3,1,1,1,3,1,2,1,2,4
814,6,2,2,2,1,1,1,1,3,3,2,1,1
814,7,3,3,2,1,1,1,3,3,3,1,2,2
814,8,4,4,3,1,1,1,3,2,3,2,3,4
817,1,1,1,2,1,1,1,1,1,2,2,3,3
817,2,2,2,2,1,1,1,2,2,4,3,1,1
817,3,3,3,3,1,1,1,3,2,2,1,1,1
817,4,4,4,2,1,1,1,2,1,1,3,2,2
867,5,1,1,3,1,1,1,3,1,2,1,2,4
867,6,2,2,3,1,1,1,1,3,3,2,1,1
867,7,3,3,3,1,1,1,3,3,3,1,2,2
867,8,4,4,3,1,1,1,3,2,3,2,3,4
872,5,1,1,2,1,1,1,3,1,2,1,2,4
872,6,2,2,2,1,1,1,1,3,3,2,1,1
872,7,3,3,3,1,1,1,3,3,3,1,2,2
872,8,4,4,2,1,1,1,3,2,3,2,3,4
887,5,1,1,2,1,1,1,3,1,2,1,2,4
887,6,2,2,2,1,1,1,1,3,3,2,1,1
887,7,3,3,3,1,1,1,3,3,3,1,2,2
887,8,4,4,2,1,1,1,3,2,3,2,3,4
807,1,1,1,1,1,1,1,1,1,2,2,3,3
807,2,2,2,1,1,1,1,2,2,4,3,1,1
807,3,3,3,1,1,1,1,3,2,2,1,1,1
807,4,4,4,1,1,1,1,2,1,1,3,2,2
889,1,1,1,2,1,1,1,1,1,2,2,3,3
889,2,2,2,2,1,1,1,2,2,4,3,1,1
889,3,3,3,3,1,1,1,3,2,2,1,1,1
889,4,4,4,2,1,1,1,2,1,1,3,2,2
737,1,1,1,3,1,1,1,1,1,2,2,3,3
737,2,2,2,1,1,1,1,2,2,4,3,1,1
737,3,3,3,1,1,1,1,3,2,2,1,1,1
737,4,4,4,1,1,1,1,2,1,1,3,2,2
768,5,1,1,2,1,1,1,3,1,2,1,2,4
768,6,2,2,2,1,1,1,1,3,3,2,1,1
768,7,3,3,2,1,1,1,3,3,3,1,2,2
768,8,4,4,2,1,1,1,3,2,3,2,3,4
828,5,1,1,1,1,1,1,3,1,2,1,2,4
828,6,2,2,2,1,1,1,1,3,3,2,1,1
828,7,3,3,3,1,1,1,3,3,3,1,2,2
828,8,4,4,1,1,1,1,3,2,3,2,3,4
857,1,1,1,3,1,1,1,1,1,2,2,3,3
857,2,2,2,2,1,1,1,2,2,4,3,1,1
857,3,3,3,2,1,1,1,3,2,2,1,1,1
857,4,4,4,3,1,1,1,2,1,1,3,2,2
805,5,1,1,3,1,1,1,3,1,2,1,2,4
805,6,2,2,2,1,1,1,1,3,3,2,1,1
805,7,3,3,3,1,1,1,3,3,3,1,2,2
805,8,4,4,3,1,1,1,3,2,3,2,3,4
837,1,1,1,3,1,1,1,1,1,2,2,3,3
837,2,2,2,1,1,1,1,2,2,4,3,1,1
837,3,3,3,2,1,1,1,3,2,2,1,1,1
837,4,4,4,3,1,1,1,2,1,1,3,2,2
764,1,1,1,3,1,1,1,1,1,2,2,3,3
764,2,2,2,1,1,1,1,2,2,4,3,1,1
764,3,3,3,3,1,1,1,3,2,2,1,1,1
764,4,4,4,2,1,1,1,2,1,1,3,2,2
880,5,1,1,3,1,1,1,3,1,2,1,2,4
880,6,2,2,2,1,1,1,1,3,3,2,1,1
880,7,3,3,3,1,1,1,3,3,3,1,2,2
880,8,4,4,2,1,1,1,3,2,3,2,3,4
843,1,1,1,3,1,1,1,1,1,2,2,3,3
843,2,2,2,1,1,1,1,2,2,4,3,1,1
843,3,3,3,3,1,1,1,3,2,2,1,1,1
843,4,4,4,2,1,1,1,2,1,1,3,2,2
842,1,1,1,2,1,1,1,1,1,2,2,3,3
842,2,2,2,3,1,1,1,2,2,4,3,1,1
842,3,3,3,2,1,1,1,3,2,2,1,1,1
842,4,4,4,2,1,1,1,2,1,1,3,2,2
875,5,1,1,2,1,1,1,3,1,2,1,2,4
875,6,2,2,3,1,1,1,1,3,3,2,1,1
875,7,3,3,3,1,1,1,3,3,3,1,2,2
875,8,4,4,1,1,1,1,3,2,3,2,3,4
859,5,1,1,1,1,1,1,3,1,2,1,2,4
859,6,2,2,2,1,1,1,1,3,3,2,1,1
859,7,3,3,3,1,1,1,3,3,3,1,2,2
859,8,4,4,1,1,1,1,3,2,3,2,3,4
870,1,1,1,3,1,1,1,1,1,2,2,3,3
870,2,2,2,1,1,1,1,2,2,4,3,1,1
870,3,3,3,3,1,1,1,3,2,2,1,1,1
870,4,4,4,1,1,1,1,2,1,1,3,2,2
788,5,1,1,3,1,1,1,3,1,2,1,2,4
788,6,2,2,2,1,1,1,1,3,3,2,1,1
788,7,3,3,3,1,1,1,3,3,3,1,2,2
788,8,4,4,3,1,1,1,3,2,3,2,3,4
920,1,1,1,2,1,1,1,1,1,2,2,3,3
920,2,2,2,1,1,1,1,2,2,4,3,1,1
920,3,3,3,3,1,1,1,3,2,2,1,1,1
920,4,4,4,3,1,1,1,2,1,1,3,2,2
878,1,1,1,1,1,1,1,1,1,2,2,3,3
878,2,2,2,1,1,1,1,2,2,4,3,1,1
878,3,3,3,1,1,1,1,3,2,2,1,1,1
878,4,4,4,1,1,1,1,2,1,1,3,2,2
812,5,1,1,3,1,1,1,3,1,2,1,2,4
812,6,2,2,2,1,1,1,1,3,3,2,1,1
812,7,3,3,3,1,1,1,3,3,3,1,2,2
812,8,4,4,3,1,1,1,3,2,3,2,3,4
753,1,1,1,3,1,1,1,1,1,2,2,3,3
753,2,2,2,3,1,1,1,2,2,4,3,1,1
753,3,3,3,3,1,1,1,3,2,2,1,1,1
753,4,4,4,2,1,1,1,2,1,1,3,2,2
790,5,1,1,3,1,1,1,3,1,2,1,2,4
790,6,2,2,2,1,1,1,1,3,3,2,1,1
790,7,3,3,2,1,1,1,3,3,3,1,2,2
790,8,4,4,3,1,1,1,3,2,3,2,3,4
881,1,1,1,3,1,1,1,1,1,2,2,3,3
881,2,2,2,2,1,1,1,2,2,4,3,1,1
881,3,3,3,2,1,1,1,3,2,2,1,1,1
881,4,4,4,3,1,1,1,2,1,1,3,2,2
897,1,1,1,3,1,1,1,1,1,2,2,3,3
897,2,2,2,3,1,1,1,2,2,4,3,1,1
897,3,3,3,2,1,1,1,3,2,2,1,1,1
897,4,4,4,3,1,1,1,2,1,1,3,2,2
869,1,1,1,2,1,1,1,1,1,2,2,3,3
869,2,2,2,2,1,1,1,2,2,4,3,1,1
869,3,3,3,2,1,1,1,3,2,2,1,1,1
869,4,4,4,2,1,1,1,2,1,1,3,2,2
785,1,1,1,3,1,1,1,1,1,2,2,3,3
785,2,2,2,1,1,1,1,2,2,4,3,1,1
785,3,3,3,3,1,1,1,3,2,2,1,1,1
785,4,4,4,2,1,1,1,2,1,1,3,2,2
904,5,1,1,2,1,1,1,3,1,2,1,2,4
904,6,2,2,2,1,1,1,1,3,3,2,1,1
904,7,3,3,3,1,1,1,3,3,3,1,2,2
904,8,4,4,1,1,1,1,3,2,3,2,3,4
732,5,1,1,1,1,1,1,3,1,2,1,2,4
732,6,2,2,1,1,1,1,1,3,3,2,1,1
732,7,3,3,1,1,1,1,3,3,3,1,2,2
732,8,4,4,3,1,1,1,3,2,3,2,3,4
841,5,1,1,1,1,1,1,3,1,2,1,2,4
841,6,2,2,3,1,1,1,1,3,3,2,1,1
841,7,3,3,3,1,1,1,3,3,3,1,2,2
841,8,4,4,1,1,1,1,3,2,3,2,3,4
901,5,1,1,3,1,1,1,3,1,2,1,2,4
901,6,2,2,2,1,1,1,1,3,3,2,1,1
901,7,3,3,3,1,1,1,3,3,3,1,2,2
901,8,4,4,3,1,1,1,3,2,3,2,3,4
883,5,1,1,1,1,1,1,3,1,2,1,2,4
883,6,2,2,1,1,1,1,1,3,3,2,1,1
883,7,3,3,1,1,1,1,3,3,3,1,2,2
883,8,4,4,1,1,1,1,3,2,3,2,3,4
894,5,1,1,2,1,1,1,3,1,2,1,2,4
894,6,2,2,2,1,1,1,1,3,3,2,1,1
894,7,3,3,2,1,1,1,3,3,3,1,2,2
894,8,4,4,2,1,1,1,3,2,3,2,3,4
930,1,1,1,2,1,1,1,1,1,2,2,3,3
930,2,2,2,2,1,1,1,2,2,4,3,1,1
930,3,3,3,3,1,1,1,3,2,2,1,1,1
930,4,4,4,2,1,1,1,2,1,1,3,2,2
816,5,1,1,3,1,1,1,3,1,2,1,2,4
816,6,2,2,2,1,1,1,1,3,3,2,1,1
816,7,3,3,3,1,1,1,3,3,3,1,2,2
816,8,4,4,3,1,1,1,3,2,3,2,3,4
906,1,1,1,2,1,1,1,1,1,2,2,3,3
906,2,2,2,2,1,1,1,2,2,4,3,1,1
906,3,3,3,2,1,1,1,3,2,2,1,1,1
906,4,4,4,2,1,1,1,2,1,1,3,2,2
808,1,1,1,3,1,1,1,1,1,2,2,3,3
808,2,2,2,2,1,1,1,2,2,4,3,1,1
808,3,3,3,3,1,1,1,3,2,2,1,1,1
808,4,4,4,2,1,1,1,2,1,1,3,2,2
902,1,1,1,2,1,1,1,1,1,2,2,3,3
902,2,2,2,1,1,1,1,2,2,4,3,1,1
902,3,3,3,3,1,1,1,3,2,2,1,1,1
902,4,4,4,2,1,1,1,2,1,1,3,2,2
884,5,1,1,3,1,1,1,3,1,2,1,2,4
884,6,2,2,2,1,1,1,1,3,3,2,1,1
884,7,3,3,3,1,1,1,3,3,3,1,2,2
884,8,4,4,3,1,1,1,3,2,3,2,3,4
918,1,1,1,2,1,1,1,1,1,2,2,3,3
918,2,2,2,1,1,1,1,2,2,4,3,1,1
918,3,3,3,1,1,1,1,3,2,2,1,1,1
918,4,4,4,1,1,1,1,2,1,1,3,2,2
919,5,1,1,3,1,1,1,3,1,2,1,2,4
919,6,2,2,2,1,1,1,1,3,3,2,1,1
919,7,3,3,2,1,1,1,3,3,3,1,2,2
919,8,4,4,3,1,1,1,3,2,3,2,3,4
934,1,1,1,3,1,1,1,1,1,2,2,3,3
934,2,2,2,3,1,1,1,2,2,4,3,1,1
934,3,3,3,3,1,1,1,3,2,2,1,1,1
934,4,4,4,2,1,1,1,2,1,1,3,2,2
909,1,1,1,2,1,1,1,1,1,2,2,3,3
909,2,2,2,3,1,1,1,2,2,4,3,1,1
909,3,3,3,1,1,1,1,3,2,2,1,1,1
909,4,4,4,3,1,1,1,2,1,1,3,2,2
879,1,1,1,1,1,1,1,1,1,2,2,3,3
879,2,2,2,1,1,1,1,2,2,4,3,1,1
879,3,3,3,1,1,1,1,3,2,2,1,1,1
879,4,4,4,1,1,1,1,2,1,1,3,2,2
931,5,1,1,2,1,1,1,3,1,2,1,2,4
931,6,2,2,3,1,1,1,1,3,3,2,1,1
931,7,3,3,3,1,1,1,3,3,3,1,2,2
931,8,4,4,3,1,1,1,3,2,3,2,3,4
727,5,1,1,3,1,1,1,3,1,2,1,2,4
727,6,2,2,2,1,1,1,1,3,3,2,1,1
727,7,3,3,3,1,1,1,3,3,3,1,2,2
727,8,4,4,3,1,1,1,3,2,3,2,3,4
809,5,1,1,2,1,1,1,3,1,2,1,2,4
809,6,2,2,3,1,1,1,1,3,3,2,1,1
809,7,3,3,3,1,1,1,3,3,3,1,2,2
809,8,4,4,2,1,1,1,3,2,3,2,3,4
858,5,1,1,3,1,1,1,3,1,2,1,2,4
858,6,2,2,2,1,1,1,1,3,3,2,1,1
858,7,3,3,2,1,1,1,3,3,3,1,2,2
858,8,4,4,3,1,1,1,3,2,3,2,3,4
794,5,1,1,1,1,1,1,3,1,2,1,2,4
794,6,2,2,1,1,1,1,1,3,3,2,1,1
794,7,3,3,1,1,1,1,3,3,3,1,2,2
794,8,4,4,1,1,1,1,3,2,3,2,3,4
890,5,1,1,3,1,1,1,3,1,2,1,2,4
890,6,2,2,2,1,1,1,1,3,3,2,1,1
890,7,3,3,3,1,1,1,3,3,3,1,2,2
890,8,4,4,3,1,1,1,3,2,3,2,3,4
925,5,1,1,3,1,1,1,3,1,2,1,2,4
925,6,2,2,2,1,1,1,1,3,3,2,1,1
925,7,3,3,3,1,1,1,3,3,3,1,2,2
925,8,4,4,1,1,1,1,3,2,3,2,3,4
891,1,1,1,2,1,1,1,1,1,2,2,3,3
891,2,2,2,1,1,1,1,2,2,4,3,1,1
891,3,3,3,3,1,1,1,3,2,2,1,1,1
891,4,4,4,2,1,1,1,2,1,1,3,2,2
896,1,1,1,2,1,1,1,1,1,2,2,3,3
896,2,2,2,3,1,1,1,2,2,4,3,1,1
896,3,3,3,3,1,1,1,3,2,2,1,1,1
896,4,4,4,2,1,1,1,2,1,1,3,2,2
959,5,1,1,3,1,1,1,3,1,2,1,2,4
959,6,2,2,2,1,1,1,1,3,3,2,1,1
959,7,3,3,3,1,1,1,3,3,3,1,2,2
959,8,4,4,3,1,1,1,3,2,3,2,3,4
928,1,1,1,3,1,1,1,1,1,2,2,3,3
928,2,2,2,2,1,1,1,2,2,4,3,1,1
928,3,3,3,3,1,1,1,3,2,2,1,1,1
928,4,4,4,2,1,1,1,2,1,1,3,2,2
868,5,1,1,1,1,1,1,3,1,2,1,2,4
868,6,2,2,1,1,1,1,1,3,3,2,1,1
868,7,3,3,3,1,1,1,3,3,3,1,2,2
868,8,4,4,1,1,1,1,3,2,3,2,3,4
899,1,1,1,3,1,1,1,1,1,2,2,3,3
899,2,2,2,2,1,1,1,2,2,4,3,1,1
899,3,3,3,3,1,1,1,3,2,2,1,1,1
899,4,4,4,2,1,1,1,2,1,1,3,2,2
921,5,1,1,2,1,1,1,3,1,2,1,2,4
921,6,2,2,2,1,1,1,1,3,3,2,1,1
921,7,3,3,2,1,1,1,3,3,3,1,2,2
921,8,4,4,3,1,1,1,3,2,3,2,3,4
950,1,1,1,2,1,1,1,1,1,2,2,3,3
950,2,2,2,1,1,1,1,2,2,4,3,1,1
950,3,3,3,2,1,1,1,3,2,2,1,1,1
950,4,4,4,2,1,1,1,2,1,1,3,2,2
932,1,1,1,1,1,1,1,1,1,2,2,3,3
932,2,2,2,1,1,1,1,2,2,4,3,1,1
932,3,3,3,1,1,1,1,3,2,2,1,1,1
932,4,4,4,1,1,1,1,2,1,1,3,2,2
893,1,1,1,2,1,1,1,1,1,2,2,3,3
893,2,2,2,1,1,1,1,2,2,4,3,1,1
893,3,3,3,3,1,1,1,3,2,2,1,1,1
893,4,4,4,2,1,1,1,2,1,1,3,2,2
954,5,1,1,2,1,1,1,3,1,2,1,2,4
954,6,2,2,3,1,1,1,1,3,3,2,1,1
954,7,3,3,2,1,1,1,3,3,3,1,2,2
954,8,4,4,3,1,1,1,3,2,3,2,3,4
903,5,1,1,2,1,1,1,3,1,2,1,2,4
903,6,2,2,2,1,1,1,1,3,3,2,1,1
903,7,3,3,3,1,1,1,3,3,3,1,2,2
903,8,4,4,2,1,1,1,3,2,3,2,3,4
861,1,1,1,3,1,1,1,1,1,2,2,3,3
861,2,2,2,2,1,1,1,2,2,4,3,1,1
861,3,3,3,2,1,1,1,3,2,2,1,1,1
861,4,4,4,3,1,1,1,2,1,1,3,2,2
873,5,1,1,2,1,1,1,3,1,2,1,2,4
873,6,2,2,3,1,1,1,1,3,3,2,1,1
873,7,3,3,3,1,1,1,3,3,3,1,2,2
873,8,4,4,1,1,1,1,3,2,3,2,3,4
853,5,1,1,2,1,1,1,3,1,2,1,2,4
853,6,2,2,3,1,1,1,1,3,3,2,1,1
853,7,3,3,3,1,1,1,3,3,3,1,2,2
853,8,4,4,2,1,1,1,3,2,3,2,3,4
886,5,1,1,2,1,1,1,3,1,2,1,2,4
886,6,2,2,2,1,1,1,1,3,3,2,1,1
886,7,3,3,2,1,1,1,3,3,3,1,2,2
886,8,4,4,3,1,1,1,3,2,3,2,3,4
955,5,1,1,1,1,1,1,3,1,2,1,2,4
955,6,2,2,2,1,1,1,1,3,3,2,1,1
955,7,3,3,2,1,1,1,3,3,3,1,2,2
955,8,4,4,2,1,1,1,3,2,3,2,3,4
862,1,1,1,3,1,1,1,1,1,2,2,3,3
862,2,2,2,2,1,1,1,2,2,4,3,1,1
862,3,3,3,3,1,1,1,3,2,2,1,1,1
862,4,4,4,2,1,1,1,2,1,1,3,2,2
939,5,1,1,1,1,1,1,3,1,2,1,2,4
939,6,2,2,2,1,1,1,1,3,3,2,1,1
939,7,3,3,3,1,1,1,3,3,3,1,2,2
939,8,4,4,1,1,1,1,3,2,3,2,3,4
922,1,1,1,1,1,1,1,1,1,2,2,3,3
922,2,2,2,1,1,1,1,2,2,4,3,1,1
922,3,3,3,1,1,1,1,3,2,2,1,1,1
922,4,4,4,1,1,1,1,2,1,1,3,2,2
911,5,1,1,2,1,1,1,3,1,2,1,2,4
911,6,2,2,2,1,1,1,1,3,3,2,1,1
911,7,3,3,2,1,1,1,3,3,3,1,2,2
911,8,4,4,1,1,1,1,3,2,3,2,3,4
819,1,1,1,3,1,1,1,1,1,2,2,3,3
819,2,2,2,2,1,1,1,2,2,4,3,1,1
819,3,3,3,2,1,1,1,3,2,2,1,1,1
819,4,4,4,3,1,1,1,2,1,1,3,2,2
947,5,1,1,1,1,1,1,3,1,2,1,2,4
947,6,2,2,3,1,1,1,1,3,3,2,1,1
947,7,3,3,3,1,1,1,3,3,3,1,2,2
947,8,4,4,1,1,1,1,3,2,3,2,3,4
972,5,1,1,3,1,1,1,3,1,2,1,2,4
972,6,2,2,2,1,1,1,1,3,3,2,1,1
972,7,3,3,3,1,1,1,3,3,3,1,2,2
972,8,4,4,1,1,1,1,3,2,3,2,3,4
885,1,1,1,3,1,1,1,1,1,2,2,3,3
885,2,2,2,2,1,1,1,2,2,4,3,1,1
885,3,3,3,3,1,1,1,3,2,2,1,1,1
885,4,4,4,2,1,1,1,2,1,1,3,2,2
876,5,1,1,1,1,1,1,3,1,2,1,2,4
876,6,2,2,2,1,1,1,1,3,3,2,1,1
876,7,3,3,3,1,1,1,3,3,3,1,2,2
876,8,4,4,1,1,1,1,3,2,3,2,3,4
847,1,1,1,3,1,1,1,1,1,2,2,3,3
847,2,2,2,1,1,1,1,2,2,4,3,1,1
847,3,3,3,2,1,1,1,3,2,2,1,1,1
847,4,4,4,3,1,1,1,2,1,1,3,2,2
929,1,1,1,2,1,1,1,1,1,2,2,3,3
929,2,2,2,3,1,1,1,2,2,4,3,1,1
